;----------------
ARMEEVOISIN ruh hol 
ARMEEVOISIN ruh mun 
ARMEEVOISIN ruh kie
ARMEEVOISIN sev ARM 
ARMEEVOISIN sev mos 
ARMEEVOISIN sev rum 
ARMEEVOISIN sev ukr 
ARMEEVOISIN ser alb 
ARMEEVOISIN ser bud 
ARMEEVOISIN ser bul 
ARMEEVOISIN ser gre 
ARMEEVOISIN ser rum 
ARMEEVOISIN ser tri 
ARMEEVOISIN sil ber 
ARMEEVOISIN sil boh 
ARMEEVOISIN sil gal 
ARMEEVOISIN sil mun 
ARMEEVOISIN sil pru 
ARMEEVOISIN sil war 
ARMEEVOISIN smy ank 
ARMEEVOISIN smy ARM 
ARMEEVOISIN smy con 
ARMEEVOISIN smy syr 
ARMEEVOISIN stp fin 
ARMEEVOISIN stp lvn 
ARMEEVOISIN stp mos 
ARMEEVOISIN stp nwy
ARMEEVOISIN swe den 
ARMEEVOISIN swe fin 
ARMEEVOISIN swe nwy 
ARMEEVOISIN syr ARM 
ARMEEVOISIN syr smy 
ARMEEVOISIN tus pie 
ARMEEVOISIN tus rom 
ARMEEVOISIN tus ven 
ARMEEVOISIN tri alb 
ARMEEVOISIN tri bud 
ARMEEVOISIN tri ser 
ARMEEVOISIN tri TYR 
ARMEEVOISIN tri ven 
ARMEEVOISIN tri vie 
ARMEEVOISIN tun naf 
ARMEEVOISIN TYR boh 
ARMEEVOISIN TYR mun 
ARMEEVOISIN TYR vie 
ARMEEVOISIN TYR pie 
ARMEEVOISIN TYR tri 
ARMEEVOISIN TYR ven 
ARMEEVOISIN ukr gal 
ARMEEVOISIN ukr mos 
ARMEEVOISIN ukr rum 
ARMEEVOISIN ukr sev 
ARMEEVOISIN ukr war 
ARMEEVOISIN war gal 
ARMEEVOISIN war lvn 
ARMEEVOISIN war mos 
ARMEEVOISIN war pru 
ARMEEVOISIN war sil 
ARMEEVOISIN war ukr 
ARMEEVOISIN ven apu 
ARMEEVOISIN ven pie 
ARMEEVOISIN ven rom 
ARMEEVOISIN ven tus 
ARMEEVOISIN ven tri 
ARMEEVOISIN ven TYR 
ARMEEVOISIN vie boh 
ARMEEVOISIN vie bud 
ARMEEVOISIN vie gal 
ARMEEVOISIN vie tri 
ARMEEVOISIN vie TYR 
ARMEEVOISIN yor edi 
ARMEEVOISIN yor lon 
ARMEEVOISIN yor lvp 
ARMEEVOISIN yor wal 

;----------------
; voisinage pour les flottes
;----------------

FLOTTEVOISIN ADR alb 
FLOTTEVOISIN ADR apu 
FLOTTEVOISIN ADR ion 
FLOTTEVOISIN ADR tri 
FLOTTEVOISIN ADR ven 
FLOTTEVOISIN alb ADR 
FLOTTEVOISIN alb gre 
FLOTTEVOISIN alb ion 
FLOTTEVOISIN alb tri 
FLOTTEVOISIN ank ARM 
FLOTTEVOISIN ank con 
FLOTTEVOISIN ank BLA 
FLOTTEVOISIN apu ADR 
FLOTTEVOISIN apu ion 
FLOTTEVOISIN apu nap 
FLOTTEVOISIN apu ven 
FLOTTEVOISIN ARM ank 
FLOTTEVOISIN ARM BLA 
FLOTTEVOISIN ARM sev 
FLOTTEVOISIN MID NAT 
FLOTTEVOISIN MID bre 
FLOTTEVOISIN MID spanc 
FLOTTEVOISIN MID spasc
FLOTTEVOISIN MID gas 
FLOTTEVOISIN MID IRI 
FLOTTEVOISIN MID ENG 
FLOTTEVOISIN MID WES 
FLOTTEVOISIN MID naf 
FLOTTEVOISIN MID por 
FLOTTEVOISIN NAT MID 
FLOTTEVOISIN NAT lvp 
FLOTTEVOISIN NAT cly 
FLOTTEVOISIN NAT IRI 
FLOTTEVOISIN NAT NRG 
FLOTTEVOISIN bal ber 
FLOTTEVOISIN bal BOT 
FLOTTEVOISIN bal den 
FLOTTEVOISIN bal kie 
FLOTTEVOISIN bal lvn 
FLOTTEVOISIN bal pru 
FLOTTEVOISIN bal swe 
FLOTTEVOISIN bar nwy 
FLOTTEVOISIN bar NRG 
FLOTTEVOISIN bar stpnc 
FLOTTEVOISIN bel hol 
FLOTTEVOISIN bel ENG 
FLOTTEVOISIN bel NTH 
FLOTTEVOISIN bel pic 
FLOTTEVOISIN ber bal 
FLOTTEVOISIN ber kie 
FLOTTEVOISIN ber pru 
FLOTTEVOISIN BOT bal 
FLOTTEVOISIN BOT fin 
FLOTTEVOISIN BOT lvn 
FLOTTEVOISIN BOT stpsc 
FLOTTEVOISIN BOT swe 
FLOTTEVOISIN bre MID 
FLOTTEVOISIN bre gas 
FLOTTEVOISIN bre ENG 
FLOTTEVOISIN bre pic 
FLOTTEVOISIN bulec con 
FLOTTEVOISIN bulec BLA 
FLOTTEVOISIN bulec rum 
FLOTTEVOISIN bulsc con 
FLOTTEVOISIN bulsc AEG 
FLOTTEVOISIN bulsc gre 
FLOTTEVOISIN cly NAT 
FLOTTEVOISIN cly edi
FLOTTEVOISIN cly lvp
FLOTTEVOISIN cly NRG
FLOTTEVOISIN con ank 
FLOTTEVOISIN con bulec 
FLOTTEVOISIN con bulsc 
FLOTTEVOISIN con AEG 
FLOTTEVOISIN con BLA 
FLOTTEVOISIN con smy 
FLOTTEVOISIN den bal 
FLOTTEVOISIN den hel 
FLOTTEVOISIN den kie 
FLOTTEVOISIN den NTH 
FLOTTEVOISIN den ska 
FLOTTEVOISIN den swe 
FLOTTEVOISIN edi cly 
FLOTTEVOISIN edi NTH 
FLOTTEVOISIN edi NRG 
FLOTTEVOISIN edi yor 
FLOTTEVOISIN AEG bulsc 
FLOTTEVOISIN AEG con 
FLOTTEVOISIN AEG gre 
FLOTTEVOISIN AEG ion 
FLOTTEVOISIN AEG EAS 
FLOTTEVOISIN AEG smy 
FLOTTEVOISIN spasc mar 
FLOTTEVOISIN spanc MID 
FLOTTEVOISIN spanc gas 
FLOTTEVOISIN spanc por 
FLOTTEVOISIN spasc MID 
FLOTTEVOISIN spasc GOL 
FLOTTEVOISIN spasc WES 
FLOTTEVOISIN spasc por 
FLOTTEVOISIN fin BOT 
FLOTTEVOISIN fin stpsc 
FLOTTEVOISIN fin swe 
FLOTTEVOISIN gas MID 
FLOTTEVOISIN gas bre 
FLOTTEVOISIN gas spanc 
FLOTTEVOISIN GOL spasc 
FLOTTEVOISIN GOL mar 
FLOTTEVOISIN GOL WES 
FLOTTEVOISIN GOL TYN 
FLOTTEVOISIN GOL pie 
FLOTTEVOISIN GOL tus 
FLOTTEVOISIN gre alb 
FLOTTEVOISIN gre bulsc 
FLOTTEVOISIN gre AEG 
FLOTTEVOISIN gre ion 
FLOTTEVOISIN hel den 
FLOTTEVOISIN hel hol 
FLOTTEVOISIN hel kie 
FLOTTEVOISIN hel NTH 
FLOTTEVOISIN hol bel 
FLOTTEVOISIN hol hel 
FLOTTEVOISIN hol kie 
FLOTTEVOISIN hol NTH 
FLOTTEVOISIN ion ADR 
FLOTTEVOISIN ion alb 
FLOTTEVOISIN ion apu 
FLOTTEVOISIN ion AEG 
FLOTTEVOISIN ion gre 
FLOTTEVOISIN ion EAS 
FLOTTEVOISIN ion TYN 
FLOTTEVOISIN ion nap 
FLOTTEVOISIN ion tun 
FLOTTEVOISIN IRI MID 
FLOTTEVOISIN IRI NAT 
FLOTTEVOISIN IRI lvp 
FLOTTEVOISIN IRI ENG 
FLOTTEVOISIN IRI wal 
FLOTTEVOISIN kie bal 
FLOTTEVOISIN kie ber 
FLOTTEVOISIN kie den 
FLOTTEVOISIN kie hel 
FLOTTEVOISIN kie hol 
FLOTTEVOISIN lvn bal 
FLOTTEVOISIN lvn BOT 
FLOTTEVOISIN lvn pru 
FLOTTEVOISIN lvn stpsc 
FLOTTEVOISIN lon ENG 
FLOTTEVOISIN lon NTH 
FLOTTEVOISIN lon wal 
FLOTTEVOISIN lon yor 
FLOTTEVOISIN lvp NAT 
FLOTTEVOISIN lvp cly 
FLOTTEVOISIN lvp IRI 
FLOTTEVOISIN lvp wal 
FLOTTEVOISIN ENG MID 
FLOTTEVOISIN ENG bel 
FLOTTEVOISIN ENG bre 
FLOTTEVOISIN ENG IRI 
FLOTTEVOISIN ENG lon 
FLOTTEVOISIN ENG NTH 
FLOTTEVOISIN ENG wal 
FLOTTEVOISIN ENG pic 
FLOTTEVOISIN mar spasc 
FLOTTEVOISIN mar GOL 
FLOTTEVOISIN mar pie 
FLOTTEVOISIN WES MID 
FLOTTEVOISIN WES spasc 
FLOTTEVOISIN WES GOL 
FLOTTEVOISIN WES TYN 
FLOTTEVOISIN WES naf 
FLOTTEVOISIN WES tun 
FLOTTEVOISIN EAS AEG 
FLOTTEVOISIN EAS ion 
FLOTTEVOISIN EAS smy 
FLOTTEVOISIN EAS syr 
FLOTTEVOISIN TYN GOL 
FLOTTEVOISIN TYN ion 
FLOTTEVOISIN TYN WES 
FLOTTEVOISIN TYN nap 
FLOTTEVOISIN TYN rom 
FLOTTEVOISIN TYN tus 
FLOTTEVOISIN TYN tun 
FLOTTEVOISIN naf MID 
FLOTTEVOISIN naf WES 
FLOTTEVOISIN naf tun 
FLOTTEVOISIN nap apu 
FLOTTEVOISIN nap ion 
FLOTTEVOISIN nap TYN 
FLOTTEVOISIN nap rom 
FLOTTEVOISIN nwy bar
FLOTTEVOISIN nwy NTH 
FLOTTEVOISIN nwy NRG 
FLOTTEVOISIN nwy ska 
FLOTTEVOISIN nwy stpnc 
FLOTTEVOISIN nwy swe 
FLOTTEVOISIN BLA ank 
FLOTTEVOISIN BLA ARM 
FLOTTEVOISIN BLA bulec 
FLOTTEVOISIN BLA con 
FLOTTEVOISIN BLA rum 
FLOTTEVOISIN BLA sev 
FLOTTEVOISIN NTH bel 
FLOTTEVOISIN NTH den 
FLOTTEVOISIN NTH edi 
FLOTTEVOISIN NTH hel 
FLOTTEVOISIN NTH hol 
FLOTTEVOISIN NTH lon 
FLOTTEVOISIN NTH ENG 
FLOTTEVOISIN NTH nwy 
FLOTTEVOISIN NTH NRG 
FLOTTEVOISIN NTH ska 
FLOTTEVOISIN NTH yor 
FLOTTEVOISIN NRG NAT 
FLOTTEVOISIN NRG bar 
FLOTTEVOISIN NRG cly 
FLOTTEVOISIN NRG edi 
FLOTTEVOISIN NRG nwy 
FLOTTEVOISIN NRG NTH 
FLOTTEVOISIN wal IRI 
FLOTTEVOISIN wal lon 
FLOTTEVOISIN wal lvp 
FLOTTEVOISIN wal ENG 
FLOTTEVOISIN pic bel 
FLOTTEVOISIN pic bre 
FLOTTEVOISIN pic ENG 
FLOTTEVOISIN pie GOL 
FLOTTEVOISIN pie mar 
FLOTTEVOISIN pie tus 
FLOTTEVOISIN por MID 
FLOTTEVOISIN por spanc 
FLOTTEVOISIN por spasc 
FLOTTEVOISIN pru bal 
FLOTTEVOISIN pru ber 
FLOTTEVOISIN pru lvn 
FLOTTEVOISIN rom TYN 
FLOTTEVOISIN rom nap 
FLOTTEVOISIN rom tus
FLOTTEVOISIN rum bulec 
FLOTTEVOISIN rum BLA 
FLOTTEVOISIN rum sev 
FLOTTEVOISIN sev ARM 
FLOTTEVOISIN sev BLA 
FLOTTEVOISIN sev rum 
FLOTTEVOISIN ska den 
FLOTTEVOISIN ska nwy 
FLOTTEVOISIN ska NTH 
FLOTTEVOISIN ska swe 
FLOTTEVOISIN smy con 
FLOTTEVOISIN smy AEG 
FLOTTEVOISIN smy EAS 
FLOTTEVOISIN smy syr 
FLOTTEVOISIN stpnc bar 
FLOTTEVOISIN stpnc nwy 
FLOTTEVOISIN stpsc BOT 
FLOTTEVOISIN stpsc fin 
FLOTTEVOISIN stpsc lvn
FLOTTEVOISIN swe bal 
FLOTTEVOISIN swe BOT 
FLOTTEVOISIN swe den
FLOTTEVOISIN swe fin 
FLOTTEVOISIN swe nwy 
FLOTTEVOISIN swe ska 
FLOTTEVOISIN syr smy 
FLOTTEVOISIN syr EAS
FLOTTEVOISIN tus GOL 
FLOTTEVOISIN tus TYN 
FLOTTEVOISIN tus pie 
FLOTTEVOISIN tus rom 
FLOTTEVOISIN tri ADR 
FLOTTEVOISIN tri alb 
FLOTTEVOISIN tri ven 
FLOTTEVOISIN tun ion 
FLOTTEVOISIN tun WES 
FLOTTEVOISIN tun TYN 
FLOTTEVOISIN tun naf 
FLOTTEVOISIN ven ADR 
FLOTTEVOISIN ven apu 
FLOTTEVOISIN ven tri 
FLOTTEVOISIN yor edi 
FLOTTEVOISIN yor lon 
FLOTTEVOISIN yor NTH


; ELOIGNEMENTS

;------------
; AUSTRIA
;------------
ELOIGNEMENT F AUSTRIA  LON  7
ELOIGNEMENT F AUSTRIA  NAF  4
ELOIGNEMENT F AUSTRIA  STPSC  11
ELOIGNEMENT F AUSTRIA  SYR  4
ELOIGNEMENT F AUSTRIA  TUN  3
ELOIGNEMENT F AUSTRIA  NAT  6
ELOIGNEMENT F AUSTRIA  IRI  6
ELOIGNEMENT F AUSTRIA  EAS  3
ELOIGNEMENT F AUSTRIA  BRE  6
ELOIGNEMENT F AUSTRIA  EDI  8
ELOIGNEMENT F AUSTRIA  SPANC  6
ELOIGNEMENT F AUSTRIA  LVN  10
ELOIGNEMENT F AUSTRIA  PIE  5
ELOIGNEMENT F AUSTRIA  PRU  10
ELOIGNEMENT F AUSTRIA  STPNC  9
ELOIGNEMENT F AUSTRIA  TUS  4
ELOIGNEMENT F AUSTRIA  BEL  7
ELOIGNEMENT F AUSTRIA  BULEC  5
ELOIGNEMENT F AUSTRIA  BULSC  3
ELOIGNEMENT F AUSTRIA  CLY  7
ELOIGNEMENT F AUSTRIA  SPASC  5
ELOIGNEMENT F AUSTRIA  LVP  7
ELOIGNEMENT F AUSTRIA  MAR  5
ELOIGNEMENT F AUSTRIA  NAP  3
ELOIGNEMENT F AUSTRIA  WAL  7
ELOIGNEMENT F AUSTRIA  POR  6
ELOIGNEMENT F AUSTRIA  ADR  1
ELOIGNEMENT F AUSTRIA  BAR  8
ELOIGNEMENT F AUSTRIA  BOT  10
ELOIGNEMENT F AUSTRIA  GOL  4
ELOIGNEMENT F AUSTRIA  WES  4
ELOIGNEMENT F AUSTRIA  NRG  7
ELOIGNEMENT F AUSTRIA  ALB  1
ELOIGNEMENT F AUSTRIA  ANK  5
ELOIGNEMENT F AUSTRIA  APU  2
ELOIGNEMENT F AUSTRIA  ARM  6
ELOIGNEMENT F AUSTRIA  BER  10
ELOIGNEMENT F AUSTRIA  FIN  10
ELOIGNEMENT F AUSTRIA  GRE  2
ELOIGNEMENT F AUSTRIA  PIC  7
ELOIGNEMENT F AUSTRIA  ROM  4
ELOIGNEMENT F AUSTRIA  SEV  6
ELOIGNEMENT F AUSTRIA  SMY  4
ELOIGNEMENT F AUSTRIA  VEN  1
ELOIGNEMENT F AUSTRIA  YOR  8
ELOIGNEMENT F AUSTRIA  DEN  8
ELOIGNEMENT F AUSTRIA  GAS  6
ELOIGNEMENT F AUSTRIA  HOL  8
ELOIGNEMENT F AUSTRIA  NWY  8
ELOIGNEMENT F AUSTRIA  SWE  9
ELOIGNEMENT F AUSTRIA  MID  5
ELOIGNEMENT F AUSTRIA  HEL  8
ELOIGNEMENT F AUSTRIA  ION  2
ELOIGNEMENT F AUSTRIA  ENG  6
ELOIGNEMENT F AUSTRIA  TYN  3
ELOIGNEMENT F AUSTRIA  SKA  8
ELOIGNEMENT F AUSTRIA  VIE  0
ELOIGNEMENT F AUSTRIA  TRI  0
ELOIGNEMENT F AUSTRIA  CON  4
ELOIGNEMENT F AUSTRIA  RUM  6
ELOIGNEMENT F AUSTRIA  BAL  9
ELOIGNEMENT F AUSTRIA  AEG  3
ELOIGNEMENT F AUSTRIA  KIE  9
ELOIGNEMENT F AUSTRIA  BLA  5
ELOIGNEMENT F AUSTRIA  BUD  0
ELOIGNEMENT F AUSTRIA  NTH  7

ELOIGNEMENT A AUSTRIA  LON  6
ELOIGNEMENT A AUSTRIA  NAF  4
ELOIGNEMENT A AUSTRIA  STPSC  4
ELOIGNEMENT A AUSTRIA  SYR  4
ELOIGNEMENT A AUSTRIA  TUN  3
ELOIGNEMENT A AUSTRIA  NAT  6
ELOIGNEMENT A AUSTRIA  IRI  6
ELOIGNEMENT A AUSTRIA  EAS  3
ELOIGNEMENT A AUSTRIA  BRE  5
ELOIGNEMENT A AUSTRIA  EDI  6
ELOIGNEMENT A AUSTRIA  SPANC  4
ELOIGNEMENT A AUSTRIA  LVN  3
ELOIGNEMENT A AUSTRIA  PIE  2
ELOIGNEMENT A AUSTRIA  PRU  3
ELOIGNEMENT A AUSTRIA  STPNC  4
ELOIGNEMENT A AUSTRIA  TUS  2
ELOIGNEMENT A AUSTRIA  BEL  4
ELOIGNEMENT A AUSTRIA  BULEC  2
ELOIGNEMENT A AUSTRIA  BULSC  2
ELOIGNEMENT A AUSTRIA  CLY  7
ELOIGNEMENT A AUSTRIA  SPA  4
ELOIGNEMENT A AUSTRIA  SPASC  4
ELOIGNEMENT A AUSTRIA  LVP  7
ELOIGNEMENT A AUSTRIA  MAR  3
ELOIGNEMENT A AUSTRIA  NAP  3
ELOIGNEMENT A AUSTRIA  WAL  6
ELOIGNEMENT A AUSTRIA  POR  5
ELOIGNEMENT A AUSTRIA  STP  4
ELOIGNEMENT A AUSTRIA  ADR  1
ELOIGNEMENT A AUSTRIA  BAR  5
ELOIGNEMENT A AUSTRIA  BOT  4
ELOIGNEMENT A AUSTRIA  GOL  3
ELOIGNEMENT A AUSTRIA  WES  4
ELOIGNEMENT A AUSTRIA  NRG  6
ELOIGNEMENT A AUSTRIA  BOH  1
ELOIGNEMENT A AUSTRIA  PAR  4
ELOIGNEMENT A AUSTRIA  WAR  2
ELOIGNEMENT A AUSTRIA  ALB  1
ELOIGNEMENT A AUSTRIA  ANK  3
ELOIGNEMENT A AUSTRIA  APU  2
ELOIGNEMENT A AUSTRIA  ARM  3
ELOIGNEMENT A AUSTRIA  BER  3
ELOIGNEMENT A AUSTRIA  FIN  5
ELOIGNEMENT A AUSTRIA  GRE  2
ELOIGNEMENT A AUSTRIA  PIC  4
ELOIGNEMENT A AUSTRIA  ROM  2
ELOIGNEMENT A AUSTRIA  SEV  2
ELOIGNEMENT A AUSTRIA  SMY  4
ELOIGNEMENT A AUSTRIA  VEN  1
ELOIGNEMENT A AUSTRIA  YOR  6
ELOIGNEMENT A AUSTRIA  BUL  2
